epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.31842,2.46169,3.75858,4.24484,0.00333,1,0.33881,0.06086,2.64382,3.92733,4.15902,0,0,0
